frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
246,frame_000246_00-04-05-000.jpg,245.000,00:04:05.000,Quy mô tính toán (Scale of Computation),"The scale of computation involved in training a large language model is mind-boggling. Imagine you could perform one billion additions and multiplications every single second. How long would it take to do all the operations involved in training the largest language models? A year? 10,000 years? The answer is well over 100 million years."
247,frame_000247_00-04-06-000.jpg,246.000,00:04:06.000,Quy mô tính toán (Scale of Computation),"The scale of computation involved in training a large language model is mind-boggling. Imagine you could perform one billion additions and multiplications every single second. How long would it take to do all the operations involved in training the largest language models? A year? 10,000 years? The answer is well over 100 million years."
248,frame_000248_00-04-07-000.jpg,247.000,00:04:07.000,Quy mô tính toán (Scale of Computation),"The scale of computation involved in training a large language model is mind-boggling. Imagine you could perform one billion additions and multiplications every single second. How long would it take to do all the operations involved in training the largest language models? A year? 10,000 years? The answer is well over 100 million years."
249,frame_000249_00-04-08-000.jpg,248.000,00:04:08.000,Quy mô tính toán (Scale of Computation),"The scale of computation involved in training a large language model is mind-boggling. Imagine you could perform one billion additions and multiplications every single second. How long would it take to do all the operations involved in training the largest language models? A year? 10,000 years? The answer is well over 100 million years."
250,frame_000250_00-04-09-000.jpg,249.000,00:04:09.000,Quy mô tính toán (Scale of Computation),"The scale of computation involved in training a large language model is mind-boggling. Imagine you could perform one billion additions and multiplications every single second. How long would it take to do all the operations involved in training the largest language models? A year? 10,000 years? The answer is well over 100 million years."
251,frame_000251_00-04-10-000.jpg,250.000,00:04:10.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
252,frame_000252_00-04-11-000.jpg,251.000,00:04:11.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
253,frame_000253_00-04-12-000.jpg,252.000,00:04:12.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
254,frame_000254_00-04-13-000.jpg,253.000,00:04:13.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
255,frame_000255_00-04-14-000.jpg,254.000,00:04:14.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
256,frame_000256_00-04-15-000.jpg,255.000,00:04:15.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
257,frame_000257_00-04-16-000.jpg,256.000,00:04:16.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
258,frame_000258_00-04-17-000.jpg,257.000,00:04:17.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
259,frame_000259_00-04-18-000.jpg,258.000,00:04:18.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
260,frame_000260_00-04-19-000.jpg,259.000,00:04:19.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
261,frame_000261_00-04-20-000.jpg,260.000,00:04:20.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
262,frame_000262_00-04-21-000.jpg,261.000,00:04:21.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
263,frame_000263_00-04-22-000.jpg,262.000,00:04:22.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
264,frame_000264_00-04-23-000.jpg,263.000,00:04:23.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
265,frame_000265_00-04-24-000.jpg,264.000,00:04:24.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
266,frame_000266_00-04-25-000.jpg,265.000,00:04:25.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
267,frame_000267_00-04-26-000.jpg,266.000,00:04:26.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
268,frame_000268_00-04-27-000.jpg,267.000,00:04:27.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
269,frame_000269_00-04-28-000.jpg,268.000,00:04:28.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
270,frame_000270_00-04-29-000.jpg,269.000,00:04:29.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
271,frame_000271_00-04-30-000.jpg,270.000,00:04:30.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
272,frame_000272_00-04-31-000.jpg,271.000,00:04:31.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
273,frame_000273_00-04-32-000.jpg,272.000,00:04:32.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
274,frame_000274_00-04-33-000.jpg,273.000,00:04:33.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
275,frame_000275_00-04-34-000.jpg,274.000,00:04:34.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
276,frame_000276_00-04-35-000.jpg,275.000,00:04:35.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
277,frame_000277_00-04-36-000.jpg,276.000,00:04:36.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
278,frame_000278_00-04-37-000.jpg,277.000,00:04:37.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
279,frame_000279_00-04-38-000.jpg,278.000,00:04:38.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
280,frame_000280_00-04-39-000.jpg,279.000,00:04:39.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
281,frame_000281_00-04-40-000.jpg,280.000,00:04:40.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
282,frame_000282_00-04-41-000.jpg,281.000,00:04:41.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
283,frame_000283_00-04-42-000.jpg,282.000,00:04:42.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
284,frame_000284_00-04-43-000.jpg,283.000,00:04:43.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
285,frame_000285_00-04-44-000.jpg,284.000,00:04:44.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
286,frame_000286_00-04-45-000.jpg,285.000,00:04:45.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
287,frame_000287_00-04-46-000.jpg,286.000,00:04:46.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
288,frame_000288_00-04-47-000.jpg,287.000,00:04:47.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
289,frame_000289_00-04-48-000.jpg,288.000,00:04:48.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
290,frame_000290_00-04-49-000.jpg,289.000,00:04:49.000,RLHF: Tinh chỉnh để trở thành trợ lý,"This is only part of the story. This whole process is called pre-training. The goal of auto-completing a random passage from the internet is very different from being a good AI assistant. To address this, chatbots undergo another type of training called Reinforcement Learning with Human Feedback (RLHF). Workers flag unhelpful or problematic predictions, and their corrections further change the model's parameters, making it more likely to give predictions users prefer."
291,frame_000291_00-04-50-000.jpg,290.000,00:04:50.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
292,frame_000292_00-04-51-000.jpg,291.000,00:04:51.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
293,frame_000293_00-04-52-000.jpg,292.000,00:04:52.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
294,frame_000294_00-04-53-000.jpg,293.000,00:04:53.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
295,frame_000295_00-04-54-000.jpg,294.000,00:04:54.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
296,frame_000296_00-04-55-000.jpg,295.000,00:04:55.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
297,frame_000297_00-04-56-000.jpg,296.000,00:04:56.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
298,frame_000298_00-04-57-000.jpg,297.000,00:04:57.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
299,frame_000299_00-04-58-000.jpg,298.000,00:04:58.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
300,frame_000300_00-04-59-000.jpg,299.000,00:04:59.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
301,frame_000301_00-05-00-000.jpg,300.000,00:05:00.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
302,frame_000302_00-05-01-000.jpg,301.000,00:05:01.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
303,frame_000303_00-05-02-000.jpg,302.000,00:05:02.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
304,frame_000304_00-05-03-000.jpg,303.000,00:05:03.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
305,frame_000305_00-05-04-000.jpg,304.000,00:05:04.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
306,frame_000306_00-05-05-000.jpg,305.000,00:05:05.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
307,frame_000307_00-05-06-000.jpg,306.000,00:05:06.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
308,frame_000308_00-05-07-000.jpg,307.000,00:05:07.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
309,frame_000309_00-05-08-000.jpg,308.000,00:05:08.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
310,frame_000310_00-05-09-000.jpg,309.000,00:05:09.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
311,frame_000311_00-05-10-000.jpg,310.000,00:05:10.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
312,frame_000312_00-05-11-000.jpg,311.000,00:05:11.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
313,frame_000313_00-05-12-000.jpg,312.000,00:05:12.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
314,frame_000314_00-05-13-000.jpg,313.000,00:05:13.000,Kiến trúc Transformer,"This staggering amount of computation is only made possible by special computer chips optimized for running many operations in parallel, known as GPUs. But not all language models can be easily parallelized. Prior to 2017, most language models processed text one word at a time. Then a team at Google introduced a new model known as the Transformer. Transformers don't read text start to finish; they soak it all in at once, in parallel. The first step inside a transformer is to associate each word with a long list of numbers, because the training process only works with continuous values, and each list of numbers may somehow encode the meaning of the word."
