frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
185,frame_000185_00-03-04-000.jpg,184.000,00:03:04.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
186,frame_000186_00-03-05-000.jpg,185.000,00:03:05.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
187,frame_000187_00-03-06-000.jpg,186.000,00:03:06.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
188,frame_000188_00-03-07-000.jpg,187.000,00:03:07.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
189,frame_000189_00-03-08-000.jpg,188.000,00:03:08.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
190,frame_000190_00-03-09-000.jpg,189.000,00:03:09.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
191,frame_000191_00-03-10-000.jpg,190.000,00:03:10.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
192,frame_000192_00-03-11-000.jpg,191.000,00:03:11.000,Khác biệt với Vật lý: vector luôn gốc ở origin,"This is a little different from the physics perspective, where vectors can sit anywhere. In linear algebra, it's almost always the case that your vector will be rooted at the origin. Once you understand a concept with arrows in space, we'll translate it to the list-of-numbers view by considering the coordinates of the vector."
193,frame_000193_00-03-12-000.jpg,192.000,00:03:12.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
194,frame_000194_00-03-13-000.jpg,193.000,00:03:13.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
195,frame_000195_00-03-14-000.jpg,194.000,00:03:14.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
196,frame_000196_00-03-15-000.jpg,195.000,00:03:15.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
197,frame_000197_00-03-16-000.jpg,196.000,00:03:16.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
198,frame_000198_00-03-17-000.jpg,197.000,00:03:17.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
199,frame_000199_00-03-18-000.jpg,198.000,00:03:18.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
200,frame_000200_00-03-19-000.jpg,199.000,00:03:19.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
201,frame_000201_00-03-20-000.jpg,200.000,00:03:20.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
202,frame_000202_00-03-21-000.jpg,201.000,00:03:21.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
203,frame_000203_00-03-22-000.jpg,202.000,00:03:22.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
204,frame_000204_00-03-23-000.jpg,203.000,00:03:23.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
205,frame_000205_00-03-24-000.jpg,204.000,00:03:24.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
206,frame_000206_00-03-25-000.jpg,205.000,00:03:25.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
207,frame_000207_00-03-26-000.jpg,206.000,00:03:26.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
208,frame_000208_00-03-27-000.jpg,207.000,00:03:27.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
209,frame_000209_00-03-28-000.jpg,208.000,00:03:28.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
210,frame_000210_00-03-29-000.jpg,209.000,00:03:29.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
211,frame_000211_00-03-30-000.jpg,210.000,00:03:30.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
212,frame_000212_00-03-31-000.jpg,211.000,00:03:31.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
213,frame_000213_00-03-32-000.jpg,212.000,00:03:32.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
214,frame_000214_00-03-33-000.jpg,213.000,00:03:33.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
215,frame_000215_00-03-34-000.jpg,214.000,00:03:34.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
216,frame_000216_00-03-35-000.jpg,215.000,00:03:35.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
217,frame_000217_00-03-36-000.jpg,216.000,00:03:36.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
218,frame_000218_00-03-37-000.jpg,217.000,00:03:37.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
219,frame_000219_00-03-38-000.jpg,218.000,00:03:38.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
220,frame_000220_00-03-39-000.jpg,219.000,00:03:39.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
221,frame_000221_00-03-40-000.jpg,220.000,00:03:40.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
222,frame_000222_00-03-41-000.jpg,221.000,00:03:41.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
223,frame_000223_00-03-42-000.jpg,222.000,00:03:42.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
224,frame_000224_00-03-43-000.jpg,223.000,00:03:43.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
225,frame_000225_00-03-44-000.jpg,224.000,00:03:44.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
226,frame_000226_00-03-45-000.jpg,225.000,00:03:45.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
227,frame_000227_00-03-46-000.jpg,226.000,00:03:46.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
228,frame_000228_00-03-47-000.jpg,227.000,00:03:47.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
229,frame_000229_00-03-48-000.jpg,228.000,00:03:48.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
230,frame_000230_00-03-49-000.jpg,229.000,00:03:49.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
231,frame_000231_00-03-50-000.jpg,230.000,00:03:50.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
232,frame_000232_00-03-51-000.jpg,231.000,00:03:51.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
233,frame_000233_00-03-52-000.jpg,232.000,00:03:52.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
234,frame_000234_00-03-53-000.jpg,233.000,00:03:53.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
235,frame_000235_00-03-54-000.jpg,234.000,00:03:54.000,Tọa độ vector trong 2D,"Focusing on two dimensions: a horizontal x-axis and a vertical y-axis, intersecting at the origin. The coordinates of a vector is a pair of numbers giving instructions to get from the tail at the origin to its tip. The first number tells you how far to walk along x; the second how far parallel to y after that. Convention: write the pair vertically with square brackets, to distinguish vectors from points."
236,frame_000236_00-03-55-000.jpg,235.000,00:03:55.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
237,frame_000237_00-03-56-000.jpg,236.000,00:03:56.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
238,frame_000238_00-03-57-000.jpg,237.000,00:03:57.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
239,frame_000239_00-03-58-000.jpg,238.000,00:03:58.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
240,frame_000240_00-03-59-000.jpg,239.000,00:03:59.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
241,frame_000241_00-04-00-000.jpg,240.000,00:04:00.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
242,frame_000242_00-04-01-000.jpg,241.000,00:04:01.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
243,frame_000243_00-04-02-000.jpg,242.000,00:04:02.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
244,frame_000244_00-04-03-000.jpg,243.000,00:04:03.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
245,frame_000245_00-04-04-000.jpg,244.000,00:04:04.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
246,frame_000246_00-04-05-000.jpg,245.000,00:04:05.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
247,frame_000247_00-04-06-000.jpg,246.000,00:04:06.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
248,frame_000248_00-04-07-000.jpg,247.000,00:04:07.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
249,frame_000249_00-04-08-000.jpg,248.000,00:04:08.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
250,frame_000250_00-04-09-000.jpg,249.000,00:04:09.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
251,frame_000251_00-04-10-000.jpg,250.000,00:04:10.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
252,frame_000252_00-04-11-000.jpg,251.000,00:04:11.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
253,frame_000253_00-04-12-000.jpg,252.000,00:04:12.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
254,frame_000254_00-04-13-000.jpg,253.000,00:04:13.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
255,frame_000255_00-04-14-000.jpg,254.000,00:04:14.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
256,frame_000256_00-04-15-000.jpg,255.000,00:04:15.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
257,frame_000257_00-04-16-000.jpg,256.000,00:04:16.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
258,frame_000258_00-04-17-000.jpg,257.000,00:04:17.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
259,frame_000259_00-04-18-000.jpg,258.000,00:04:18.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
260,frame_000260_00-04-19-000.jpg,259.000,00:04:19.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
261,frame_000261_00-04-20-000.jpg,260.000,00:04:20.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
262,frame_000262_00-04-21-000.jpg,261.000,00:04:21.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
263,frame_000263_00-04-22-000.jpg,262.000,00:04:22.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
264,frame_000264_00-04-23-000.jpg,263.000,00:04:23.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
265,frame_000265_00-04-24-000.jpg,264.000,00:04:24.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
266,frame_000266_00-04-25-000.jpg,265.000,00:04:25.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
267,frame_000267_00-04-26-000.jpg,266.000,00:04:26.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
268,frame_000268_00-04-27-000.jpg,267.000,00:04:27.000,Tương ứng 1-1 + mở rộng sang 3D,"Every pair of numbers gives one and only one vector, and every vector is associated with one and only one pair of numbers. In three dimensions, add a third z-axis perpendicular to both x and y. Each vector is associated with an ordered triplet of numbers — a one-to-one correspondence."
