frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
136,frame_000136_00-02-15-000.jpg,135.000,00:02:15.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
137,frame_000137_00-02-16-000.jpg,136.000,00:02:16.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
138,frame_000138_00-02-17-000.jpg,137.000,00:02:17.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
139,frame_000139_00-02-18-000.jpg,138.000,00:02:18.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
140,frame_000140_00-02-19-000.jpg,139.000,00:02:19.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
141,frame_000141_00-02-20-000.jpg,140.000,00:02:20.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
142,frame_000142_00-02-21-000.jpg,141.000,00:02:21.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
143,frame_000143_00-02-22-000.jpg,142.000,00:02:22.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
144,frame_000144_00-02-23-000.jpg,143.000,00:02:23.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
145,frame_000145_00-02-24-000.jpg,144.000,00:02:24.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
146,frame_000146_00-02-25-000.jpg,145.000,00:02:25.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
147,frame_000147_00-02-26-000.jpg,146.000,00:02:26.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
148,frame_000148_00-02-27-000.jpg,147.000,00:02:27.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
149,frame_000149_00-02-28-000.jpg,148.000,00:02:28.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
150,frame_000150_00-02-29-000.jpg,149.000,00:02:29.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
151,frame_000151_00-02-30-000.jpg,150.000,00:02:30.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
152,frame_000152_00-02-31-000.jpg,151.000,00:02:31.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
153,frame_000153_00-02-32-000.jpg,152.000,00:02:32.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
154,frame_000154_00-02-33-000.jpg,153.000,00:02:33.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
155,frame_000155_00-02-34-000.jpg,154.000,00:02:34.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
156,frame_000156_00-02-35-000.jpg,155.000,00:02:35.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
157,frame_000157_00-02-36-000.jpg,156.000,00:02:36.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
158,frame_000158_00-02-37-000.jpg,157.000,00:02:37.000,Phần 2: Các cách giải thích trực quan và giới hạn của chúng,"Có mấy cách giải thích quen thuộc. Cách 1 - câu chuyện về nợ: Nếu bạn nợ 3 triệu, đó là -3 triệu. Nếu ai đó lấy đi cái nợ đó (trừ đi -3 triệu) thì bạn giàu lên 3 triệu. Vậy trừ một số âm bằng cộng một số dương. Nghe xuôi với phép trừ, nhưng áp dụng cho phép nhân thì gượng - 'lấy đi cái nợ nhiều lần' phải dựa vào cảm giác để chấp nhận. Cách 2 - dựa vào dãy số: 3x(-2)=-6, 2x(-2)=-4, 1x(-2)=-2, 0x(-2)=0, mỗi bước tăng thêm 2. Vậy -1x(-2) phải bằng 2. Nhưng nó dựa vào giả thiết 'quy luật phải tiếp tục' - mà tại sao phải tiếp tục thì bản thân quy luật không trả lời được. Cách 3 - hình ảnh quay đầu trên trục số: nhân số âm như xoay 180 độ, xoay hai lần quay về chiều cũ. Ổn, nhất là khi học số phức, nhưng với số thực vẫn là minh họa, không phải chứng minh. Cả ba cách khiến bạn cảm thấy hợp lý. Nhưng cảm thấy đúng không phải là chứng minh toán học."
