frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
148,frame_000148_00-02-27-000.jpg,147.000,00:02:27.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
149,frame_000149_00-02-28-000.jpg,148.000,00:02:28.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
150,frame_000150_00-02-29-000.jpg,149.000,00:02:29.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
151,frame_000151_00-02-30-000.jpg,150.000,00:02:30.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
152,frame_000152_00-02-31-000.jpg,151.000,00:02:31.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
153,frame_000153_00-02-32-000.jpg,152.000,00:02:32.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
154,frame_000154_00-02-33-000.jpg,153.000,00:02:33.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
155,frame_000155_00-02-34-000.jpg,154.000,00:02:34.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
156,frame_000156_00-02-35-000.jpg,155.000,00:02:35.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
157,frame_000157_00-02-36-000.jpg,156.000,00:02:36.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
158,frame_000158_00-02-37-000.jpg,157.000,00:02:37.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
159,frame_000159_00-02-38-000.jpg,158.000,00:02:38.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
160,frame_000160_00-02-39-000.jpg,159.000,00:02:39.000,Góc sinh ra khi hai tia gặp nhau,"Lấy hai tia chung gốc, bạn được một góc. Điểm gốc là đỉnh, hai tia là cạnh. Đơn vị đo là độ. Vòng tròn đầy 360 độ, nửa vòng 180, 1/4 vòng 90. Người Babylon chọn 360 vì chia hết cho nhiều số. Phân loại: góc nhọn (<90), góc vuông (=90), góc tù (90-180), góc bẹt (180). Góc vuông đặc biệt nhất - tiêu chuẩn cho vuông góc, xuất hiện từ Pytago đến hệ tọa độ Descartes."
161,frame_000161_00-02-40-000.jpg,160.000,00:02:40.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
162,frame_000162_00-02-41-000.jpg,161.000,00:02:41.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
163,frame_000163_00-02-42-000.jpg,162.000,00:02:42.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
164,frame_000164_00-02-43-000.jpg,163.000,00:02:43.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
165,frame_000165_00-02-44-000.jpg,164.000,00:02:44.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
166,frame_000166_00-02-45-000.jpg,165.000,00:02:45.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
167,frame_000167_00-02-46-000.jpg,166.000,00:02:46.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
168,frame_000168_00-02-47-000.jpg,167.000,00:02:47.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
169,frame_000169_00-02-48-000.jpg,168.000,00:02:48.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
170,frame_000170_00-02-49-000.jpg,169.000,00:02:49.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
171,frame_000171_00-02-50-000.jpg,170.000,00:02:50.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
172,frame_000172_00-02-51-000.jpg,171.000,00:02:51.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
173,frame_000173_00-02-52-000.jpg,172.000,00:02:52.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
174,frame_000174_00-02-53-000.jpg,173.000,00:02:53.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
175,frame_000175_00-02-54-000.jpg,174.000,00:02:54.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
176,frame_000176_00-02-55-000.jpg,175.000,00:02:55.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
177,frame_000177_00-02-56-000.jpg,176.000,00:02:56.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
178,frame_000178_00-02-57-000.jpg,177.000,00:02:57.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
179,frame_000179_00-02-58-000.jpg,178.000,00:02:58.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
180,frame_000180_00-02-59-000.jpg,179.000,00:02:59.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
181,frame_000181_00-03-00-000.jpg,180.000,00:03:00.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
182,frame_000182_00-03-01-000.jpg,181.000,00:03:01.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
183,frame_000183_00-03-02-000.jpg,182.000,00:03:02.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
184,frame_000184_00-03-03-000.jpg,183.000,00:03:03.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
185,frame_000185_00-03-04-000.jpg,184.000,00:03:04.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
186,frame_000186_00-03-05-000.jpg,185.000,00:03:05.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
187,frame_000187_00-03-06-000.jpg,186.000,00:03:06.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
188,frame_000188_00-03-07-000.jpg,187.000,00:03:07.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
189,frame_000189_00-03-08-000.jpg,188.000,00:03:08.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
190,frame_000190_00-03-09-000.jpg,189.000,00:03:09.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
191,frame_000191_00-03-10-000.jpg,190.000,00:03:10.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
192,frame_000192_00-03-11-000.jpg,191.000,00:03:11.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
193,frame_000193_00-03-12-000.jpg,192.000,00:03:12.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
194,frame_000194_00-03-13-000.jpg,193.000,00:03:13.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
195,frame_000195_00-03-14-000.jpg,194.000,00:03:14.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
196,frame_000196_00-03-15-000.jpg,195.000,00:03:15.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
197,frame_000197_00-03-16-000.jpg,196.000,00:03:16.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
198,frame_000198_00-03-17-000.jpg,197.000,00:03:17.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
199,frame_000199_00-03-18-000.jpg,198.000,00:03:18.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
200,frame_000200_00-03-19-000.jpg,199.000,00:03:19.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
201,frame_000201_00-03-20-000.jpg,200.000,00:03:20.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
202,frame_000202_00-03-21-000.jpg,201.000,00:03:21.000,Khi hai đường thẳng cắt nhau,"Hai đường thẳng cắt nhau tạo ra bốn góc, quan hệ theo hai kiểu. Góc đối đỉnh: hai góc đối diện luôn bằng nhau (như hai lưỡi kéo mở ra). Góc kề bù: hai góc kề nhau cộng lại 180 độ. Biết một góc là biết cả ba góc còn lại. Khi bốn góc bằng nhau (=90), hai đường vuông góc - xuất hiện trong hình chữ nhật, hình vuông, hệ tọa độ."
